popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence
22,False,0.598,0.936,6,-3.423,0,0.0482,0.00866,1.82e-06,0.0368,0.722
17,False,0.275,0.991,8,-6.925,1,0.0841,1.13e-06,0.941,0.128,0.0618
19,False,0.914,0.775,11,-4.75,0,0.201,0.0532,0.0,0.0327,0.544
11,False,0.223,0.93,8,-3.491,1,0.125,0.000177,0.749,0.308,0.37
0,False,0.401,0.368,7,-10.511,1,0.0452,0.822,0.0,0.0674,0.681
26,False,0.75,0.48,1,-8.512,1,0.132,0.0272,1.64e-05,0.145,0.171
59,False,0.699,0.77,5,-7.658,0,0.036,0.0181,0.000138,0.0644,0.589
23,False,0.614,0.658,8,-13.187,1,0.0333,0.00933,0.711,0.104,0.25
67,False,0.612,0.78,1,-5.123,0,0.0814,0.0781,0.0,0.0593,0.554
66,False,0.454,0.65,4,-10.191,0,0.0437,0.407,0.0488,0.589,0.72
20,False,0.173,0.369,10,-13.554,1,0.0462,0.611,0.0215,0.141,0.0768
51,False,0.539,0.762,9,-6.525,0,0.0288,0.000867,0.455,0.133,0.682
5,False,0.804,0.647,4,-11.555,0,0.0705,0.00447,0.408,0.0733,0.399
68,False,0.217,0.92,8,-4.479,1,0.0628,2.86e-05,0.0,0.102,0.376
14,False,0.524,0.53,7,-7.287,1,0.0279,0.481,7.26e-06,0.317,0.796
21,False,0.699,0.986,8,-2.316,1,0.22,0.389,0.00208,0.0821,0.167
54,False,0.721,0.683,11,-6.577,0,0.0252,0.238,8.08e-06,0.092,0.901
51,False,0.407,0.254,5,-21.673,1,0.0583,0.992,0.933,0.0889,0.257
46,False,0.67,0.822,7,-6.227,1,0.0379,0.00201,1.15e-06,0.0915,0.348
8,False,0.604,0.95,11,-7.591,0,0.102,9.78e-05,0.89,0.103,0.182
0,False,0.342,0.979,11,-4.377,0,0.149,4.06e-06,0.911,0.171,0.241
32,False,0.488,0.675,4,-6.098,1,0.0266,0.116,0.000279,0.209,0.558
57,False,0.8,0.209,4,-12.652,1,0.0408,0.865,4.11e-05,0.252,0.74
1,False,0.876,0.673,8,-7.15,1,0.139,0.0524,0.00571,0.0813,0.462
15,False,0.786,0.646,7,-7.074,1,0.0557,0.000355,0.646,0.108,0.42
41,False,0.752,0.786,5,-7.913,0,0.045,0.189,0.0,0.157,0.555
35,True,0.232,0.966,9,-6.071,1,0.11,3.17e-05,0.00231,0.182,0.209
37,False,0.347,0.821,7,-4.925,1,0.0411,0.00344,0.0,0.391,0.257
20,False,0.233,0.949,6,-7.402,0,0.0701,9.83e-06,0.632,0.0732,0.535
0,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326
22,False,0.288,0.726,2,-6.752,1,0.0333,0.00056,0.848,0.359,0.603
40,False,0.538,0.977,10,-5.511,0,0.138,0.00088,0.0792,0.112,0.0704
39,False,0.47,0.747,4,-6.162,0,0.0509,0.124,0.0,0.0826,0.187
0,False,0.747,0.537,4,-8.2,0,0.0423,0.583,2.04e-05,0.217,0.869
21,False,0.473,0.961,5,-4.265,1,0.0877,3.29e-05,0.0,0.463,0.483
45,False,0.401,0.452,2,-9.352,0,0.037,0.86,0.713,0.112,0.0431
43,False,0.702,0.69,10,-5.98,1,0.0373,0.447,0.0,0.131,0.764
31,False,0.486,0.391,0,-10.397,1,0.0408,0.927,0.000874,0.149,0.879
12,False,0.853,0.403,9,-10.004,0,0.0515,0.0801,0.424,0.0421,0.377
68,False,0.487,0.898,5,-4.436,1,0.038,0.00305,0.0,0.26,0.597
0,False,0.862,0.506,10,-8.651,0,0.267,0.0542,2.96e-05,0.117,0.512
0,False,0.339,0.67,5,-4.587,1,0.0405,0.511,0.0,0.208,0.494
62,True,0.756,0.589,0,-5.093,1,0.232,0.0812,0.0,0.176,0.811
62,False,0.419,0.0126,2,-30.76,1,0.038,0.992,0.936,0.0935,0.157
50,False,0.314,0.0352,7,-24.861,1,0.0352,0.99,0.854,0.0878,0.0757
75,False,0.713,0.452,1,-9.638,1,0.0295,0.841,0.0038,0.105,0.235
19,False,0.559,0.392,5,-12.873,1,0.027,0.573,0.0808,0.17,0.273
0,False,0.877,0.661,11,-6.254,0,0.0998,0.274,0.0,0.0854,0.434
57,False,0.548,0.596,2,-8.58,1,0.0343,0.773,2.39e-06,0.318,0.632
32,False,0.752,0.805,0,-5.825,1,0.035,0.212,0.0,0.193,0.838
31,False,0.556,0.571,2,-5.564,0,0.0309,0.107,0.0,0.115,0.0769
22,False,0.544,0.917,9,-4.439,1,0.065,4.07e-05,7.36e-05,0.247,0.468
17,False,0.783,0.487,8,-7.685,1,0.057,0.916,0.52,0.189,0.863
31,False,0.588,0.566,7,-8.671,1,0.355,0.255,0.0,0.276,0.719
0,False,0.831,0.471,5,-15.746,1,0.0519,0.343,0.768,0.0527,0.727
33,False,0.311,0.665,1,-3.044,1,0.0363,0.0293,0.0,0.0576,0.492
61,False,0.447,0.993,7,-3.022,1,0.111,1.56e-05,0.027,0.474,0.108
20,False,0.823,0.782,9,-4.546,0,0.198,0.391,0.0,0.138,0.939
65,False,0.357,0.549,11,-7.843,0,0.0698,0.000798,0.00485,0.22,0.531
8,False,0.97,0.92,10,-6.413,0,0.139,0.0067,0.0,0.0309,0.78
27,False,0.6,0.799,2,-3.51,1,0.0332,0.000252,0.0121,0.0932,0.647
16,False,0.641,0.473,11,-5.346,1,0.0677,0.0557,0.906,0.153,0.281
45,False,0.725,0.703,5,-4.948,1,0.0741,0.433,0.0,0.0632,0.561
1,True,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37
38,False,0.511,0.723,2,-4.243,1,0.0481,0.325,0.0,0.719,0.551
0,False,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719
33,False,0.53,0.873,2,-4.789,0,0.0325,0.0083,0.0,0.224,0.706
49,False,0.583,0.946,2,-4.034,1,0.114,0.00328,0.39,0.148,0.262
19,False,0.775,0.974,0,-6.209,1,0.121,0.252,0.0896,0.568,0.34
39,False,0.79,0.814,9,-6.358,0,0.0268,0.243,0.0102,0.528,0.914
32,False,0.388,0.481,7,-6.353,1,0.0283,0.651,0.0,0.118,0.318
22,False,0.306,0.755,9,-6.832,1,0.0685,0.0104,0.0,0.0956,0.656
55,False,0.604,0.767,5,-5.235,1,0.0567,0.0724,0.0,0.315,0.662
25,False,0.344,0.146,9,-13.114,1,0.0335,0.971,0.127,0.118,0.435
51,False,0.385,0.257,8,-11.282,0,0.0315,0.892,3.35e-06,0.117,0.617
55,False,0.688,0.547,2,-8.754,1,0.0578,0.678,9.3e-05,0.111,0.0528
22,False,0.346,0.333,3,-13.772,1,0.0378,0.904,0.856,0.168,0.303
23,False,0.421,0.939,5,-3.896,0,0.053,0.000913,0.000746,0.29,0.669
22,True,0.532,0.674,11,-8.183,1,0.946,0.848,0.0,0.859,0.604
48,False,0.765,0.702,7,-7.879,0,0.0486,0.121,0.906,0.666,0.239
22,False,0.442,0.96,4,-2.885,1,0.103,3.37e-05,0.0252,0.207,0.161
24,False,0.403,0.727,6,-7.943,0,0.0372,0.000337,0.00218,0.199,0.141
43,False,0.207,0.127,1,-21.067,1,0.0385,0.754,0.943,0.128,0.0386
0,False,0.291,0.286,2,-9.854,1,0.0276,0.581,0.0,0.0876,0.081
47,False,0.759,0.17,4,-16.399,1,0.05,0.936,0.264,0.108,0.536
17,False,0.334,0.879,6,-5.614,1,0.124,3.14e-05,0.118,0.265,0.424
44,False,0.483,0.912,7,-7.164,0,0.0968,0.474,0.0,0.823,0.526
37,False,0.479,0.541,2,-12.393,1,0.0412,0.00824,0.00012,0.107,0.464
43,False,0.702,0.874,0,-5.881,0,0.0909,0.309,0.0,0.059,0.825
0,False,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692
53,False,0.225,0.0368,9,-23.039,0,0.0381,0.977,0.956,0.107,0.0388
3,True,0.652,0.577,7,-5.273,0,0.0373,0.00947,4.02e-05,0.0905,0.123
0,True,0.329,0.841,4,-4.82,0,0.0557,0.0374,0.00405,0.311,0.155
9,False,0.421,0.457,1,-12.745,1,0.115,0.0372,0.897,0.0562,0.516
0,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324
46,False,0.493,0.834,9,-6.97,1,0.0534,0.61,0.0,0.975,0.495
41,False,0.637,0.439,0,-15.998,1,0.0262,0.178,3.98e-05,0.0738,0.754
58,False,0.511,0.114,0,-16.031,1,0.0362,0.969,0.00038,0.0887,0.508
75,False,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868
0,False,0.559,0.806,0,-2.461,1,0.05,0.0251,0.0,0.0433,0.633
46,False,0.706,0.772,10,-6.347,0,0.0288,0.214,0.0,0.723,0.735
31,False,0.583,0.229,9,-12.061,0,0.0658,0.882,0.00108,0.0837,0.302
67,True,0.717,0.712,0,-6.098,1,0.0765,0.00663,0.0,0.0756,0.825
8,False,0.538,0.866,4,-3.674,0,0.0827,0.000866,0.013,0.357,0.0355
19,False,0.371,0.938,7,-3.699,1,0.104,0.0184,0.0,0.307,0.448
56,False,0.868,0.656,7,-6.579,1,0.0351,0.0879,0.00316,0.14,0.793
48,False,0.565,0.892,3,-5.221,0,0.0672,0.144,0.801,0.0385,0.0764
25,False,0.235,0.53,7,-9.969,1,0.0353,0.00562,0.524,0.113,0.0634
40,False,0.525,0.721,6,-2.376,1,0.0413,0.743,0.0,0.078,0.342
0,False,0.598,0.833,2,-3.716,0,0.048,0.0196,0.0,0.292,0.406
1,False,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753
52,False,0.808,0.66,5,-5.449,1,0.032,0.733,0.0,0.56,0.84
0,False,0.519,0.301,11,-10.756,0,0.047,0.968,0.000401,0.0625,0.187
33,False,0.729,0.65,1,-5.107,0,0.0928,0.0437,0.0,0.035,0.976
31,False,0.523,0.554,0,-8.572,1,0.0307,0.2,0.0,0.704,0.791
31,False,0.635,0.875,11,-6.818,0,0.0723,0.0247,0.00836,0.0794,0.541
49,False,0.743,0.6,7,-7.466,0,0.0998,0.126,0.0,0.107,0.601
66,False,0.372,0.426,11,-8.421,1,0.0339,0.687,0.00784,0.109,0.287
75,False,0.816,0.8,10,-5.705,0,0.0733,0.0283,6.03e-05,0.129,0.534
35,False,0.348,0.933,0,-4.959,1,0.0378,0.000469,0.0537,0.746,0.647
0,False,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696
52,False,0.717,0.57,0,-5.628,0,0.133,0.312,0.0,0.163,0.298
7,False,0.205,0.209,0,-16.351,1,0.037,0.848,0.479,0.132,0.117
43,False,0.564,0.944,9,-2.643,0,0.155,0.532,0.000101,0.0685,0.965
22,False,0.35,0.262,0,-14.021,0,0.0394,0.927,0.313,0.361,0.707
53,False,0.659,0.658,2,-3.928,1,0.0256,0.162,0.0,0.0467,0.538
0,False,0.689,0.705,0,-3.224,0,0.102,0.256,1.06e-06,0.108,0.456
37,False,0.77,0.851,11,-5.154,0,0.0607,0.0608,0.0348,0.069,0.748
1,False,0.474,0.916,8,-3.93,1,0.0624,0.00504,0.0,0.325,0.745
55,False,0.504,0.415,8,-19.308,0,0.121,0.879,0.494,0.35,0.626
27,False,0.659,0.721,0,-9.035,1,0.0523,0.531,0.000931,0.34,0.728
20,True,0.534,0.619,1,-15.233,1,0.942,0.618,0.0,0.7,0.137
5,False,0.784,0.73,10,-15.52,0,0.0436,0.0218,0.719,0.295,0.953
38,False,0.514,0.867,4,-5.822,0,0.036,0.000429,1.37e-06,0.0922,0.248
64,True,0.664,0.916,1,-3.888,1,0.473,0.17,1.67e-05,0.164,0.559
0,False,0.654,0.507,0,-9.359,1,0.0273,0.462,1.92e-06,0.109,0.611
2,False,0.639,0.791,10,-4.443,0,0.254,0.0275,0.0,0.362,0.933
35,False,0.703,0.746,6,-4.997,0,0.0447,0.591,2.62e-06,0.365,0.65
63,False,0.842,0.811,2,-6.476,1,0.109,0.00579,0.176,0.0702,0.594
21,False,0.61,0.432,2,-16.001,1,0.926,0.857,1.59e-06,0.981,0.88
19,False,0.914,0.481,1,-16.193,1,0.226,0.0235,2.35e-06,0.094,0.498
40,False,0.159,0.79,5,-4.829,0,0.0593,0.173,0.0,0.0986,0.149
0,False,0.15,0.3,3,-10.723,1,0.0407,0.973,0.00668,0.131,0.117
55,False,0.505,0.21,11,-11.349,1,0.0295,0.907,0.0,0.11,0.323
57,False,0.433,0.758,2,-5.736,1,0.662,0.0409,2.64e-05,0.102,0.22
33,False,0.322,0.925,4,-3.266,1,0.196,0.487,0.0,0.34,0.596
2,False,0.395,0.751,10,-8.547,0,0.0618,5.71e-05,0.838,0.0725,0.455
44,False,0.88,0.695,9,-2.531,1,0.463,0.443,0.0,0.0568,0.731
0,False,0.609,0.83,11,-3.229,0,0.0552,0.117,0.0,0.18,0.478
25,False,0.913,0.692,11,-9.203,0,0.0501,0.0636,3.55e-05,0.0585,0.947
33,False,0.519,0.874,2,-5.844,0,0.0884,0.0348,1.8e-05,0.32,0.883
24,False,0.483,0.71,9,-6.53,0,0.0325,0.605,1.51e-06,0.0789,0.858
67,False,0.574,0.833,8,-6.239,0,0.0563,0.0611,0.0,0.105,0.574
33,True,0.768,0.707,8,-6.718,1,0.136,0.0354,0.0,0.0516,0.668
38,False,0.657,0.992,0,-5.723,1,0.0726,0.000108,0.846,0.737,0.149
25,False,0.632,0.702,0,-4.496,0,0.0228,0.356,0.0,0.247,0.789
0,False,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429
48,False,0.729,0.752,7,-4.1,0,0.0339,0.668,0.0,0.219,0.638
39,False,0.38,0.783,5,-7.356,1,0.0454,0.188,0.0,0.965,0.535
27,False,0.742,0.767,6,-5.069,0,0.0598,0.31,0.0,0.0877,0.339
51,False,0.545,0.903,10,-7.279,0,0.0485,0.0119,0.0647,0.0803,0.0398
79,False,0.519,0.441,4,-14.178,1,0.0353,0.0204,0.000453,0.076,0.25
33,False,0.727,0.815,1,-10.466,1,0.0736,0.781,0.746,0.0537,0.631
1,False,0.341,0.266,4,-17.251,1,0.146,0.831,0.0,0.113,0.388
0,False,0.298,0.942,11,-5.41,0,0.182,6.57e-05,0.666,0.0861,0.0384
57,False,0.661,0.609,2,-6.978,1,0.0281,0.157,0.0011,0.106,0.489
29,False,0.393,0.883,11,-7.131,1,0.0842,0.0144,0.0,0.921,0.363
35,True,0.465,0.971,8,-2.722,1,0.0932,0.289,0.0,0.912,0.649
0,False,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965
41,False,0.759,0.53,6,-11.286,1,0.0708,0.546,9.44e-06,0.131,0.522
62,True,0.753,0.502,1,-6.879,1,0.264,0.0439,1.54e-06,0.128,0.349
50,False,0.774,0.808,1,-3.492,1,0.063,0.0276,0.000553,0.0955,0.714
44,False,0.493,0.336,10,-9.053,1,0.0265,0.794,0.0057,0.0984,0.378
40,False,0.587,0.903,1,-3.688,1,0.0344,0.0568,1.8e-06,0.0397,0.954
21,False,0.283,0.428,7,-8.819,1,0.0427,0.912,0.0025,0.106,0.159
38,False,0.83,0.707,7,-8.122,0,0.109,0.578,2.19e-06,0.46,0.883
25,False,0.8,0.6,10,-8.052,0,0.0565,0.0211,1.49e-05,0.0404,0.923
32,False,0.476,0.23,11,-12.438,0,0.0345,0.924,0.0,0.56,0.556
36,False,0.772,0.75,1,-9.428,1,0.0829,0.0521,0.828,0.115,0.649
66,False,0.534,0.911,4,-3.086,0,0.0852,0.15,0.0,0.0986,0.624
23,False,0.714,0.832,4,-8.254,1,0.0409,0.396,0.00291,0.116,0.982
47,False,0.64,0.848,5,-4.172,1,0.0444,0.0103,0.0,0.176,0.639
44,False,0.55,0.214,0,-14.945,1,0.0308,0.662,0.000229,0.104,0.0752
20,False,0.138,0.969,7,-5.918,1,0.108,3.07e-06,0.797,0.267,0.161
0,False,0.129,0.169,7,-19.892,1,0.0408,0.916,0.942,0.124,0.0541
11,False,0.58,0.273,6,-9.658,1,0.0264,0.732,5.71e-05,0.256,0.586
71,True,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576
24,False,0.61,0.901,5,-3.961,1,0.0394,0.0342,0.000445,0.247,0.943
77,False,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558
57,False,0.532,0.878,7,-3.933,0,0.215,0.0102,0.201,0.169,0.385
20,False,0.639,0.365,4,-12.299,1,0.0495,0.722,7.64e-06,0.134,0.261
45,False,0.561,0.666,4,-5.268,1,0.0471,0.172,0.0,0.11,0.258
45,False,0.412,0.345,2,-9.411,1,0.0281,0.434,1.14e-05,0.36,0.101
33,False,0.709,0.742,5,-7.956,1,0.0269,0.00603,0.000813,0.174,0.817
0,False,0.49,0.863,0,-4.979,1,0.0386,0.465,1.58e-05,0.0715,0.942
45,False,0.582,0.863,5,-4.067,1,0.0356,0.0334,1.42e-05,0.371,0.333
28,False,0.548,0.805,9,-6.092,1,0.396,0.542,0.0,0.266,0.625
71,False,0.538,0.884,8,-3.251,1,0.031,0.000138,0.0,0.466,0.736
23,False,0.472,0.906,5,-2.177,1,0.0647,6.86e-05,3.25e-05,0.784,0.623
43,False,0.543,0.981,1,-2.699,0,0.0468,0.00488,0.755,0.0917,0.111
0,False,0.794,0.624,11,-6.024,0,0.0344,0.0575,2.08e-06,0.208,0.755
81,True,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781
80,False,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343
37,False,0.748,0.582,4,-9.801,1,0.0548,0.609,0.000129,0.124,0.917
9,False,0.151,0.0713,11,-19.015,1,0.0463,0.858,0.849,0.112,0.0304
19,False,0.739,0.397,2,-13.523,1,0.0346,0.125,0.871,0.157,0.57
54,False,0.739,0.659,0,-5.361,0,0.0967,0.242,2.21e-06,0.245,0.44
25,False,0.373,0.317,1,-13.921,1,0.0354,0.855,0.0549,0.2,0.111
21,False,0.47,0.966,4,-2.558,0,0.067,0.0128,0.0041,0.378,0.31
43,False,0.571,0.769,1,-4.676,1,0.0281,0.0528,0.00387,0.073,0.919
26,False,0.848,0.602,7,-6.52,0,0.0712,0.292,0.000414,0.648,0.792
53,False,0.418,0.489,6,-8.373,0,0.0323,0.287,0.0288,0.42,0.398
29,False,0.683,0.892,0,-6.147,1,0.035,0.699,0.00449,0.149,0.901
39,False,0.354,0.286,9,-7.432,0,0.0356,0.813,0.0,0.189,0.533
58,False,0.674,0.778,1,-5.341,1,0.0356,0.00123,0.224,0.0955,0.13
36,False,0.688,0.72,5,-6.827,0,0.0409,0.00545,0.0468,0.0832,0.355
24,True,0.432,0.921,2,-11.243,1,0.939,0.849,0.0,0.462,0.18
51,False,0.547,0.768,2,-4.882,1,0.0465,0.366,0.0,0.32,0.567
55,False,0.454,0.614,11,-10.41,1,0.0302,0.00223,1.16e-05,0.0936,0.343
43,True,0.808,0.666,7,-8.636,1,0.164,0.0144,5.36e-05,0.241,0.467
25,False,0.653,0.821,2,-4.715,1,0.0614,0.00419,0.0126,0.296,0.142
20,False,0.25,0.135,6,-19.923,0,0.0442,0.973,5.42e-06,0.128,0.21
33,False,0.245,0.845,11,-8.308,0,0.0728,0.00114,1.3e-05,0.225,0.372
20,False,0.728,0.608,0,-5.577,1,0.0244,0.2,1.82e-05,0.12,0.307
0,False,0.813,0.81,3,-5.382,0,0.0809,0.112,1.59e-06,0.377,0.632
34,False,0.587,0.842,4,-6.04,1,0.0268,0.278,0.0,0.163,0.693
28,False,0.397,0.491,0,-6.727,1,0.0338,0.212,8.46e-05,0.111,0.663
17,False,0.49,0.996,9,-3.529,0,0.0729,0.000427,0.000601,0.0432,0.0701
80,False,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942
2,False,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429
0,False,0.0965,0.2,10,-16.97,1,0.0393,0.967,0.958,0.169,0.238
35,False,0.617,0.688,0,-7.366,1,0.092,0.0337,0.205,0.556,0.663
5,False,0.752,0.732,2,-8.023,1,0.04,0.00413,0.859,0.629,0.356
17,False,0.855,0.558,10,-8.19,0,0.38,0.71,0.0,0.121,0.527
48,False,0.184,0.0315,0,-24.819,1,0.0418,0.989,0.911,0.123,0.0729
20,False,0.148,0.216,6,-22.944,1,0.0423,0.824,0.76,0.519,0.0545
0,False,0.817,0.72,5,-8.134,0,0.0809,0.172,0.000726,0.109,0.384
64,True,0.541,0.916,7,-5.964,0,0.0612,0.00326,2.04e-06,0.0967,0.627
18,True,0.52,0.883,11,-2.724,1,0.0798,0.32,3.05e-05,0.18,0.229
19,False,0.71,0.597,1,-9.329,0,0.286,0.0925,0.0136,0.132,0.602
50,False,0.66,0.729,6,-5.244,0,0.0529,0.000851,0.00679,0.108,0.439
9,False,0.807,0.674,1,-10.832,1,0.0512,0.0201,0.51,0.107,0.743
46,False,0.69,0.753,6,-3.83,1,0.0555,0.162,0.0,0.0718,0.931
71,False,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486
56,False,0.608,0.886,0,-3.027,1,0.0773,0.0281,0.0,0.446,0.783
26,False,0.295,0.124,9,-15.806,1,0.0439,0.934,0.0163,0.0936,0.108
0,False,0.735,0.848,1,-5.285,0,0.0308,0.00312,1.15e-05,0.313,0.864
26,False,0.244,0.951,9,-4.938,1,0.104,0.00107,1.63e-05,0.361,0.153
24,False,0.642,0.9,5,-3.668,0,0.0619,0.0313,0.0,0.268,0.8
58,True,0.721,0.496,1,-9.805,0,0.0728,0.273,0.0,0.157,0.321
1,True,0.499,0.983,1,-3.662,0,0.0882,0.000123,0.000246,0.0728,0.0378
22,False,0.576,0.295,2,-17.219,1,0.278,0.685,2.73e-06,0.0729,0.182
54,False,0.444,0.961,6,-3.835,0,0.112,0.000715,0.00577,0.31,0.667
21,False,0.817,0.676,10,-5.619,0,0.312,0.0509,0.0,0.139,0.64
53,False,0.416,0.452,5,-11.233,0,0.0589,0.936,0.514,0.257,0.247
55,True,0.663,0.786,9,-5.325,1,0.0353,0.212,1.96e-06,0.0957,0.319
42,False,0.773,0.94,1,-5.303,0,0.0792,0.193,0.0,0.19,0.887
48,False,0.545,0.944,8,-6.114,1,0.0498,0.0168,0.032,0.162,0.119
31,False,0.689,0.818,7,-7.161,0,0.0432,0.711,0.0016,0.206,0.963
13,False,0.98,0.454,7,-7.141,1,0.0637,0.0312,0.00174,0.0835,0.285
56,False,0.651,0.465,4,-7.538,1,0.0328,0.503,0.0455,0.495,0.585
52,False,0.455,0.649,8,-10.444,1,0.0519,0.126,0.000353,0.155,0.0719
37,False,0.489,0.92,6,-3.257,0,0.11,0.00588,0.0,0.102,0.54
41,False,0.542,0.363,5,-12.565,1,0.04,0.884,0.00336,0.0922,0.537
58,False,0.777,0.827,5,-4.575,0,0.0453,0.00549,0.0127,0.214,0.861
52,False,0.671,0.299,0,-15.59,1,0.0228,0.317,0.00101,0.064,0.511
0,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957
53,False,0.507,0.975,0,-3.346,0,0.182,1.03e-05,0.0118,0.133,0.14
51,False,0.637,0.756,7,-4.614,0,0.0314,0.0382,0.0,0.0508,0.334
47,True,0.84,0.438,2,-8.77,0,0.044,0.198,0.0,0.203,0.108
12,False,0.902,0.862,11,-4.252,0,0.17,0.372,0.0,0.105,0.654
50,False,0.573,0.7,4,-6.661,1,0.0271,0.267,0.0187,0.117,0.319
66,False,0.443,0.104,0,-17.042,1,0.101,0.913,0.0,0.191,0.394
0,True,0.766,0.674,4,-5.749,0,0.257,0.46,0.0,0.294,0.38
18,False,0.522,0.467,7,-6.932,0,0.0331,0.76,0.00385,0.194,0.435
20,False,0.788,0.809,4,-7.107,1,0.0351,0.312,6.38e-06,0.08,0.909
62,False,0.827,0.518,10,-8.156,0,0.343,0.164,0.375,0.61,0.584
15,False,0.378,0.611,5,-8.979,0,0.507,0.125,0.0023,0.078,0.159
60,False,0.752,0.702,10,-4.927,0,0.0378,0.296,0.0,0.103,0.324
60,False,0.696,0.587,4,-6.801,1,0.0353,0.678,0.0,0.102,0.422
47,False,0.724,0.646,11,-4.495,1,0.0658,0.0977,0.179,0.0647,0.824
46,False,0.871,0.481,10,-5.898,1,0.034,0.221,9.55e-05,0.107,0.732
25,False,0.333,0.96,4,-8.922,0,0.0773,7.36e-05,0.0319,0.787,0.566
21,False,0.279,0.13,5,-17.56,1,0.0435,0.981,0.865,0.101,0.276
0,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651
27,False,0.184,0.00874,9,-16.26,0,0.0414,0.991,0.734,0.103,0.0337
0,False,0.178,0.969,10,-4.624,0,0.13,0.0102,0.75,0.509,0.315
19,False,0.714,0.4,8,-13.521,1,0.036,0.538,3.65e-05,0.182,0.823
34,False,0.574,0.34,4,-10.104,1,0.0288,0.861,1e-05,0.0986,0.253
21,False,0.0821,0.396,5,-16.562,1,0.0446,0.817,0.986,0.871,0.0385
26,True,0.598,0.495,6,-8.242,0,0.375,0.148,0.0,0.158,0.233
24,False,0.634,0.806,9,-4.465,0,0.0406,0.116,5.87e-06,0.367,0.573
54,False,0.51,0.484,10,-6.942,1,0.038,0.784,0.0,0.306,0.683
22,False,0.408,0.964,5,-3.61,1,0.0474,1.01e-05,0.0225,0.273,0.685
21,False,0.35,0.12,11,-15.067,1,0.0477,0.946,6.45e-05,0.115,0.154
47,False,0.507,0.694,7,-5.092,1,0.0946,0.364,0.0,0.0579,0.581
37,False,0.676,0.874,2,-6.172,1,0.0601,0.0146,0.000489,0.214,0.748
21,True,0.218,0.995,8,-5.973,1,0.1,2.78e-05,0.536,0.34,0.204
43,False,0.515,0.997,2,-3.066,1,0.104,1.15e-05,0.715,0.287,0.129
0,False,0.457,0.768,9,-7.484,1,0.0316,0.000357,0.0098,0.141,0.554
40,True,0.887,0.513,5,-10.559,1,0.133,0.0951,0.00019,0.0904,0.394
46,False,0.716,0.712,4,-8.641,1,0.0305,0.0374,0.000215,0.121,0.872
0,False,0.604,0.225,1,-11.554,1,0.0344,0.566,0.0,0.148,0.674
39,False,0.633,0.685,9,-8.619,1,0.0269,0.0242,0.0,0.106,0.896
32,False,0.672,0.974,11,-2.799,1,0.081,0.038,0.0,0.964,0.803
12,False,0.528,0.943,5,-3.594,0,0.035,0.00219,0.0236,0.309,0.337
44,False,0.738,0.815,11,-4.228,0,0.0467,0.546,0.0,0.366,0.814
20,False,0.47,0.761,0,-5.017,0,0.0529,0.0175,0.0,0.575,0.191
0,False,0.724,0.744,7,-4.757,1,0.0398,0.00219,4.49e-06,0.116,0.645
29,False,0.455,0.455,10,-7.539,1,0.03,0.863,0.0,0.0686,0.466
2,False,0.658,0.791,8,-4.66,1,0.0512,0.102,0.0,0.139,0.744
60,False,0.491,0.677,11,-4.193,1,0.0269,0.152,4.78e-06,0.221,0.358
26,False,0.725,0.844,5,-5.165,1,0.0441,0.00807,0.0,0.131,0.628
0,False,0.525,0.205,0,-12.519,1,0.0457,0.84,0.0213,0.114,0.207
40,False,0.43,0.471,2,-9.883,1,0.0307,0.229,0.00106,0.156,0.255
48,False,0.71,0.519,1,-9.507,1,0.0348,0.709,0.000397,0.074,0.81
58,False,0.22,0.0174,0,-31.847,1,0.0608,0.983,0.806,0.0825,0.0717
18,False,0.423,0.321,3,-12.398,1,0.035,0.943,0.00803,0.256,0.705
37,False,0.759,0.53,7,-10.13,1,0.248,0.271,0.0,0.0597,0.853
27,False,0.523,0.585,5,-5.607,1,0.0765,0.0664,0.00127,0.117,0.385
